# galactic coordinates #
# l(deg)    b(deg)   m_v #
  19.0991  4.60579  11.4630239
  128.393  13.086  11.8462321
  289.272 -3.67643  7.33949984
  212.736  0.422174  11.0832186
  327.941 -2.49499  7.74029055
  244.865  0.0854143  12.9572977
  191.863 -0.827484  15.1905577
  72.666  5.10498  7.77680037
  140.567 -19.6696  7.35880495
  299.443 -5.00069  5.74040549
  172.591 -1.36434  11.241606
  0.509638  8.44042  7.44301889
  98.4034 -16.7026  4.27154123
  237.769 -8.45594  9.2565948
  166.78 -4.11174  10.1904999
  234.432  8.04414  8.28098863
  73.2748  1.40457  8.36975768
  295.133  11.621  4.31194081
  351.826  0.48416  13.6880345
  216.242  22.7283  7.68550449
  94.5582  0.118316  7.68311473
  285.757  5.41103  9.74483993
  346.206 -0.633916  6.26895512
  281.529  0.440868  12.9100959
  324.077  0.810001  10.9482178
  73.5795 -1.52783  12.0223631
  150.944 -0.928601  15.3024933
  8.02895  4.07303  11.756982
  272.903 -6.10395  3.84555939
  266.18  0.202405  5.24994184
  64.0422  4.49378  8.60146918
  164.554 -2.558  9.42364746
  120.905 -3.22702  9.07722849
  241.141  2.75753  11.325065
  278.551 -0.0141755  6.64755717
  31.2475 -1.55513  10.7082997
  151.67  2.57822  11.533124
  25.6677 -2.76357  10.7498135
  245.725 -1.30334  12.1129517
  120.756 -5.76112  7.9606437
  204.9  50.5516  4.57426982
  197.046 -34.411  6.36799022
  255.476  11.9644  6.3248142
  217.339  9.11413  10.4730874
  295.456  4.5288  8.46081819
  301.452  4.25796  9.81295688
  63.0641 -0.643895  11.6017936
  326.22  6.71675  8.72245764
  236.546  0.849181  15.2371885
  287.586  0.310744  9.73110268
  322.108 -2.35181  11.0050167
  75.8994 -3.33401  6.88598351
  38.855 -3.23438  11.1717291
  191.632  4.36585  11.4074749
  2.39127  2.37374  9.20600217
  332.765 -2.75024  11.3144766
  356.539  9.17468  9.90402938
  310.123  2.44498  8.98003219
  174.702 -13.9461  11.363929
  247.685 -0.920295  14.457318
  225.201 -0.60484  17.0162422
  334.913 -3.08517  3.98853612
  145.805 -6.82522  10.1459858
  195.062 -23.9743  7.59574074
  149.642 -1.63362  13.2899184
  152.118  4.32896  9.61608209
  169.607  0.597168  11.8778463
  98.718  23.662  3.26358313
  114.457  57.8047  5.23242973
  235.642  31.0765  7.28791724
  109.484 -0.187615  11.4641943
  285.653 -7.69997  4.17047026
  194.59 -1.66179  13.7120949
  312.426 -2.24958  8.61935074
  56.4974  1.49263  9.5908541
  322.396 -0.33862  10.9304022
  95.9656 -8.52935  7.60065473
  336.251 -2.40029  11.5528801
  293.126 -1.65802  10.2737953
  20.019  7.82652  6.37953689
  94.0923 -1.56946  8.38324419
  311.474  1.415  14.4731192
  260.411  4.07444  7.58956293
  161.232  9.37454  7.15093988
  281.187 -0.673716  12.4967367
  324.221  5.756  8.55731217
  27.5046 -2.6175  10.292872
  305.133 -0.351614  12.9203998
  302.217 -2.93526  9.3812087
  75.6576  6.09826  6.96057593
  67.5889 -2.18432  13.8724465
  207.181  1.31474  13.1592262
  96.056  13.4479  4.73936611
  190.719  9.17837  7.74492583
  99.4387 -2.6727  5.66768694
  101.013 -2.33714  5.21903781
  307.76 -1.93358  10.6118706
  106.569 -0.402447  8.45662227
  18.629  0.581946  10.2650197
  171.007 -40.9393  7.08621313
  194.746 -3.55304  12.2079666
  321.636 -5.08329  10.023049
  127.421 -6.33378  9.55876366
  323.737  2.12031  9.27968179
  244.376  6.46037  8.41978275
  330.629 -10.1607  7.55713426
  48.2795 -38.8674  6.85127043
  123.238  6.90085  7.46402696
  278.561 -18.0676  3.4016847
  351.405 -4.60414  10.463267
  258.641 -11.5349  5.73339856
  358.703  1.41967  12.0114588
  130.778  0.86338  11.0986369
  72.9249  0.28173  8.40850648
  68.8322 -3.41401  8.16015139
  213.909 -9.37738  7.19708815
  290.118  0.088019  9.98545426
  321.674  2.01311  10.5716342
  231.664  14.2027  8.04102706
  132.694  1.00263  14.0134832
  234.888 -2.22766  9.14835944
  335.752 -4.28301  9.4818659
  47.4259  3.01755  9.62336974
  334.518 -1.72968  9.1049153
  200.621 -12.1065  8.52228999
  245.662  1.24992  9.69859361
  122.738 -3.88583  9.88530609
  99.8455 -13.2987  4.47682481
  17.0784  3.41762  13.1657763
  119.231 -1.73548  7.69839466
  44.9288 -1.78303  9.31563718
  314.33 -27.5266  6.70917128
  150.1 -3.72948  8.12486179
  342.2  7.84642  10.8714225
  125.929  0.896419  12.427252
  106.841 -3.42954  8.17319609
  192.677  0.0226092  19.2245178
  340.569  17.6634  4.01852247
  58.1349 -63.5071  2.69735508
  103.049  2.38662  5.18733341
  45.6696  0.202567  11.7548272
  205.878  1.02098  13.7990989
  156.024  6.0103  10.0640005
  199.131 -4.47555  10.9550266
  344.96 -2.57063  14.6708305
  190.742 -0.0322942  15.2585112
  297.838 -0.200607  10.9990795
  214.488  0.198631  10.5715328
  258.153 -4.45196  6.09202608
  85.469  2.0043  6.31712396
  233.091 -0.458075  15.3635738
  48.3809  8.54492  8.49351894
  291.082  21.5883  5.0384804
  105.412 -2.50224  7.07994072
  302.191  2.89844  8.0393618
  102.563 -1.28366  9.87265883
  231.645  0.53465  20.4302152
  46.6829  1.87586  10.4581823
  7.12507  2.08791  11.8568005
  99.5503  10.0366  5.28642878
  302.572  8.49198  5.14186018
  233.273  4.0651  11.0034086
  107.961  17.2341  5.46849112
  145.547 -0.300882  15.3340145
  72.2214 -6.14707  5.91739973
  3.59473  0.0443966  13.4211398
  184.485  19.7987  6.43955543
  77.6069 -1.50036  6.57160046
  121.022  2.15634  11.0657834
  212.894 -0.361292  10.0418089
  122.384 -2.89642  9.04074457
  253.017 -27.7783  5.66168888
  71.1691  6.03314  7.63347804
  86.7857  6.17786  2.08756839
  104.557  10.4994  14.0307921
  224.282 -9.15012  9.83338909
  68.2399  1.81863  8.70101915
  130.669  15.0567  11.0412668
  129.744 -3.77563  10.5028658
  55.7645 -3.92779  10.4058003
  259.729 -5.65359  6.33901448
  103.499 -3.56673  7.31860359
  54.9863  4.96411  10.9266431
  175.389  4.63513  10.9560004
  118.491  1.29502  9.26606943
  335.051  5.25979  11.2970694
  63.4305  15.1714  4.81427528
  287.988 -7.35032  5.98803822
  309.096 -0.597675  11.5944049
  290.555  1.14677  6.5296506
  296.132 -9.25056  4.04355113
  158.1  10.2756  9.86063787
  350.409 -11.6343  9.02439327
  318.403 -18.5001  7.84755097
  166.676  0.415673  8.47024793
  185.901 -7.94009  9.11362138
  290.671  4.0991  5.63049271
  139.125  4.421  9.51203538
  183.607 -9.31512  10.5706908
  312.076  2.24427  10.1643298
  227.463  1.0036  11.4218283
  357.469  0.309764  12.9169168
  299.525  10.3665  6.84419688
  241.178  18.0204  6.17617921
  84.6839 -1.64515  6.80714736
  323.321  13.1968  7.86283069
  248.087  0.523463  9.92507042
  208.649 -1.41776  11.8701475
  319.041  1.55736  11.5013859
  123.199 -5.29763  7.51788368
  204.824 -2.42713  12.7468949
  180.107 -8.05223  11.1629646
  320.812  6.03669  10.1453557
  69.0279  3.41643  6.90670442
  174.976 -1.81042  11.0880841
  140.81 -2.22038  9.02973358
  234.69  2.46419  11.5805506
  123.434 -5.36565  9.17251586
  142.214  0.813194  15.9449375
  76.0723 -0.964225  10.1801437
  1.46445 -42.759  7.57964434
  154.273 -2.14366  11.0451834
  36.03 -14.0522  6.33907972
  71.7998 -31.8736  5.59964098
  328.307  7.05415  8.69873459
  268.951  13.0498 -0.524823621
  348.956  8.86158  10.7773237
  253.158 -1.68944  7.5466518
  175.853  3.56877  11.5312691
  350.666  1.44243  11.0104443
  66.0512  8.31828  7.80729743
  182.643  1.09358  11.0028881
  265.379  18.9838  4.1050643
  355.87  1.98078  11.5593873
  306.582 -5.43717  11.257128
  92.1531  0.157795  2.71253324
  349.582  10.7347  7.46290423
  320.29  0.912281  10.6292486
  218.557  7.50805  7.95227861
  357.726  5.26631  9.62180711
  119.803  1.28995  8.83946831
  225.372 -6.37744  8.03023317
  233.324 -3.96391  11.9873544
  17.9937 -6.72174  11.3408263
  316.486 -0.109417  11.1122188
  284.434 -7.2556  6.55870335
  166.301  16.1335  7.34193367
  229.708  4.6944  8.59802201
  96.5528  1.59618  7.21053828
  275.283 -13.8099  3.35582326
  289.994  1.04839  8.78097898
  301.322  17.6075  7.46129467
  34.9589  1.46409  6.2004576
  359.611 -8.82134  8.05908049
  65.4067  54.802  1.11154363
  218.446 -0.893946  11.6122133
  57.5973 -2.82814  9.95897171
  44.4185 -5.77734  8.52174089
  300.973  0.810669  17.1768023
  210.216  20.6582  7.55891943
  152.826 -36.3157  7.4354081
  3.23762 -17.2044  8.9469812
  168.983 -2.57117  12.969565
  232.178 -2.35788  15.8065938
  124.313  0.355318  12.4320119
  267.121  0.11529  3.38504602
  131.756 -0.777183  14.774241
  4.29881  1.23817  11.8882116
  339.901  20.2458  10.0497988
  31.8833  4.03407  9.466428
  29.5293  2.17316  10.0892428
  223.42 -3.1342  10.4041987
  326.608 -6.52925  6.92371104
  143.688 -54.9078  6.84948529
  46.6462 -8.69194  9.39067278
  72.0049 -0.602363  8.79170071
  131.581  5.39566  10.3917038
  25.1216 -7.45977  9.39666721
  141.963  19.7017  8.18457037
  225.3 -1.85237  12.9740884
  307.82 -1.24134  8.34530104
  154.403  17.9186  6.87780431
  338.033 -10.4506  10.4938017
  269.974 -8.5231 -3.36614791
  105.469  13.168  8.18205867
  282.776  8.82327  6.06972255
  92.1156  4.3677  4.69793759
  68.6959 -9.52712  6.38037654
  355.43 -1.52594  9.67105028
  242.997 -1.11856  12.5248562
  335.513 -2.76298  10.0049865
  303.995  1.76641  8.65764777
  282.852  4.95931  7.74150108
  45.1077  2.90212  10.4743829
  341.812  26.9292  8.11037881
  4.33023 -9.06319  11.0664579
  293.594 -0.241889  10.0188352
  274.812 -20.9975  1.66129926
  162.798  3.13229  12.1132627
  104.425  43.1066  2.1471134
  276.509 -0.365214  5.67721936
  129.306 -7.15493  9.19364342
  341.808  12.0689  9.85198097
  240.588 -0.909919  11.0800745
  14.7169  0.518092  10.2316754
  67.4099 -3.6204  8.76285932
  223.132  10.927  10.2814994
  141.226 -59.6407  4.24345423
  141.691 -29.6106  7.84678017
  78.7974  1.27065  7.36422413
  219.797  0.924202  10.5382841
  264.726 -8.60529  6.1786087
  8.21131  2.26871  10.5758367
  130.843  2.95526  10.6188141
  93.5328  4.55775  3.20702228
  358.577  0.258526  14.5326033
  27.6506 -1.61341  11.6957955
  95.0345  8.3099  7.18349716
  41.489  0.628239  10.9004116
  280.291 -26.708  6.70046343
  237.863  14.152  2.56862551
  44.8828 -0.843601  11.582824
  50.7819  3.93733  9.21411964
  99.4277  2.03926  7.61915229
  278.106 -16.4338  4.72688553
  211.244 -1.22622  14.903634
  59.9333 -6.28794  8.51624521
  320.246  6.33768  9.19150718
  104.997  17.4834  6.29385423
  194.518 -0.539816  9.58797065
  2.9873  4.43665  12.3040692
  335.523  1.37759  10.4125907
  116.76  2.13584  10.9317016
  330.326 -3.13503  12.9127614
  174.77  13.4846  6.65943672
  347.775  18.1382  9.98285408
  289.426  20.7107  6.41336361
  2.54176  5.31524  9.84787052
  63.9945 -8.31671  8.77405413
  321.16  7.99176  6.3849112
  177.244  3.96951  10.7658257
  152.179  3.40848  13.0179769
  42.3293 -7.94516  8.07714856
  109.983 -6.41512  6.91053486
  53.5822  4.26868  8.03072253
  160.47  0.611754  13.4635552
  279.704  5.236  6.52831826
  58.7701 -0.806379  10.9739837
  260.007  6.69617  7.72827749
  256.638  4.06448  7.49572513
  218.807  3.6371  10.6332609
  40.4668  2.09392  11.1181613
  74.0434 -23.4049  5.0934401
  90.7663  0.2159  0.503420877
  173.59 -35.1481  7.32186654
  308.597  2.47911  10.0695636
  57.6836  14.4417  9.07260419
  116.715 -25.4062  4.20717655
  231.584 -1.3694  15.0314509
  97.8398  2.89665  8.02412514
  259.774 -0.647314  5.33650341
  38.7354 -2.38009  8.73126856
  117.535  0.754997  10.3142017
  174.811 -2.87766  12.4841935
  259.403 -12.7824  5.83345775
  204.758 -0.956871  11.8233331
  307.692  1.95673  11.1093737
  230.579  5.69955  8.99888397
  294.939 -13.3951  7.97267889
  272.504 -17.4998 -1.50304011
  333.183 -10.4079  10.1449253
  175.442 -69.9978  3.16341798
  186.514  0.136105  13.5797558
  197.562 -9.76491  11.2685501
  255.135  4.80739  7.80965111
  84.7053 -0.369934  4.12931596
  54.4424 -6.90391  9.55747842
  193.88 -15.8717  7.87324966
  353.831  0.101518  10.7235609
  163.511  3.12964  7.39778435
  198.243  47.0119  5.01489341
  87.2549 -2.79455  3.40068978
  246.789 -10.2584  4.87739001
  231.205 -1.6631  16.4753869
  76.4195  0.74284  7.22966462
  306.722  28.5722  4.6189226
  304.547 -42.0846  3.38782395
  282.439  1.97609  7.69194162
  85.6439  11.5803  3.68395627
  110.167  4.62692  9.52979755
  337.842  3.77986  11.6728085
  143.461 -2.8926  12.7445407
  160.883  4.58434  7.4976504
  261.164  10.4316  4.96301805
  140.389  0.85743  14.1604751
  227.727  4.34832  7.33030652
  92.0638  2.97849  6.41095174
  277.473 -11.051  5.71656965
  292.069  18.5443  6.32657384
  105.528  11.5796  15.1123866
  155.215  3.55404  11.4628193
  25.3581 -4.67797  10.5259838
  0.102016 -8.46133  9.28572461
  122.55 -3.43984  8.96040027
  262.371  0.979091  6.1774408
  96.2591  0.637777  6.28838992
  238.947  0.923558  10.6891125
  350.072 -3.78301  8.35389099
  313.324  1.61393  11.1537147
  347.018  2.28602  9.11287179
  39.9772 -1.51926  11.2621638
  64.4006  22.8732  6.50108175
  46.3979  5.00089  10.5649354
  206.468  15.8498  9.14640445
  331.743  4.9654  10.6908572
  301.802  3.21813  9.53747417
  292.233  3.94986  3.8781047
  44.9447  1.81526  8.35446344
  339.251 -2.06672  10.6741317
  52.2249 -2.66336  10.2892854
  258.089 -6.03216  5.95473209
  227.948 -0.56285  10.1357174
  157.026 -9.2824  12.9073172
  7.09252 -4.23688  9.30579094
  210.192 -0.640044  12.4842733
  169.066 -5.69603  13.0746385
  246.631  5.27443  7.10957283
  178.626  4.19026  11.625719
  10.7317  1.82765  11.5324258
  125.924 -5.70138  5.80670954
  58.1715  13.8617  7.98290886
  288.201  24.9171  4.72636878
  161.562 -1.40717  11.5868789
  161.802  5.31118  9.75713116
  225.397  9.85731  9.71430499
  287.783 -5.6491  8.96404352
  64.0171  6.32962  5.59409612
  343.037  1.78247  8.04058318
  342.175  1.871  12.367472
  150.362 -5.44207  10.6599592
  68.3715 -3.82428  8.03360966
  304.764 -0.252389  12.2002374
  192.613 -0.716838  18.6194026
  323.918 -7.53955  5.75264203
  74.0235 -0.920903  9.07380812
  193.329  1.36754  11.8140113
  130.022  0.290721  10.7952867
  75.0034  5.76589  8.08207807
  305.699 -0.00551726  14.5946688
  298.708  3.95187  9.42650795
  344.645 -31.9926  7.07349453
  252.373  3.87383  8.67731649
  18.7988 -60.2103  4.04506936
  56.2684  0.351898  9.86244574
  73.5982  18.7227  2.23306986
  256.655 -2.71767  7.39710235
  195.895 -2.99357  14.1908853
  154.895  15.3998  9.40621259
  166.21 -6.48353  9.86777187
  183.453 -33.5644  9.14596316
  174.388 -11.4081  13.7080349
  306.216 -6.20003  8.67963183
  44.6279 -17.244  8.11614522
  44.9233  1.70232  10.161011
  101.226  5.8778  6.06154813
  145.818  2.48854  9.12788451
  276.412  1.27194  5.54782725
  318.473  0.882631  11.3825148
  258.849 -14.1227  6.0312849
  250.842 -1.04521  14.3739896
  358.557 -6.24494  11.4766417
  330.275 -9.14455  7.32414158
  200.205  0.984115  14.5169714
  218.237 -9.82797  10.2275926
  313.94 -6.65981  10.1214012
  351.686 -2.58547  10.9329651
  120.701 -15.9069  5.27901653
  163.196  26.3513  7.85632931
  183.47 -8.71745  12.2082121
  245.585  27.3456  3.80177618
  350.877 -1.38279  11.6611993
  234.675  20.2066  8.3740612
  170.074  13.295  7.96622804
  351.632  0.686107  11.6895545
  311.611 -3.60777  9.89345438
  260.435 -3.3918  5.92926471
  281.05 -0.813857  10.0001019
  234.951  0.613937  8.00875603
  298.768 -1.01726  11.0545488
  252.912  2.78063  8.1761635
  262.31 -20.6508  1.51574743
  329.026  5.08825  9.98784975
  259.072 -10.1598  4.82269169
  96.7065 -6.46598  5.07093924
  39.9148 -6.57753  9.59997923
  153.264 -3.36269  10.4821425
  221.489  1.67579  12.5510055
  17.9511  17.9217  10.7167383
  341.159 -2.64761  11.4696846
  340.974  1.31885  10.6036449
  315.201  2.59541  9.31921232
  249.384 -0.372646  14.204975
  344.339 -2.3652  9.67090424
  237.042 -21.5939  5.71091339
  134.233  5.8739  7.4433066
  295.637  51.2186  5.22883785
  348.428  3.16802  12.1576895
  80.9376 -4.06551  5.50439792
  231.871  2.56151  12.8311993
  308.333 -5.14158  10.5638408
  89.841 -6.1733  4.64616697
  297.038 -1.26046  12.3427151
  253.397 -3.29474  8.7022418
  141.645 -8.00459  6.19061511
  204.847 -3.68636  10.4754475
  52.6646  1.68991  11.1440448
  78.5467  0.412012  9.65097536
  188.559 -0.521892  13.0972622
  305.311  0.559643  16.2909672
  44.7244  4.49626  8.96404589
  14.0296  1.07973  11.37795
  244.048  0.718062  15.8438894
  240.216 -7.13949  8.65546041
  16.3314 -3.81986  11.7248132
  246.079 -0.490314  14.6641181
  65.035  59.8947  3.27884912
  127.635  7.79996  9.35564621
  178.952 -10.5285  7.98623701
  7.31524 -0.636991  14.8251774
  263.577 -3.05472  4.95319064
  203.651 -2.17322  9.87652159
  174.875  1.56531  11.8613595
  169.275 -9.19486  11.8066191
  12.0767  2.68808  9.94810103
  238.66 -6.49759  8.07671563
  115.944  4.15851  11.2146451
  134.337  3.73978  9.7175792
  308.812  0.352765  10.1346688
  213.306  12.8876  7.74312856
  286.754  7.15837  6.26522281
  315.757  0.419769  6.18246709
  195.77 -15.2705  16.1551631
  125.023  15.2788  13.4150921
  240.132  4.63942  9.6080421
  245.643  1.26807  8.55887162
  145.106 -1.90563  12.8448714
  116.309  0.112428  10.2389024
  320.137 -7.86598  9.14565377
  144.912 -5.61484  9.29742018
  221.641  43.3805  5.38124799
  164.484  3.95064  9.96937765
  181.969  0.608514  13.7763687
  85.9916 -2.75491  5.60131751
  138.953 -0.456337  14.8882642
  161.029  0.309531  10.5011346
  177.383 -0.662474  12.2143735
  355.012  1.91367  10.5155151
  233.563 -1.74024  11.2843422
  272.845 -2.4404  5.55251909
  187.357  4.29443  11.4795497
  266.717  0.195835  5.47199025
  328.049 -0.0894009  9.02995838
  137.461  2.03231  12.4181433
  198.454  16.6093  6.67310148
  114.75 -2.42319  11.5494116
  336.708  26.0742  8.7572166
  120.24  2.94902  10.7836404
  116.492 -10.7886  6.03523869
  348.689  4.27096  12.3729547
  123.953 -12.4056  5.95431112
  288.727  12.9125  8.44974942
  189.398 -4.61235  7.37130843
  237.652  1.99546  11.9599329
  356.945 -0.758302  9.0653727
  332.721 -12.1448  8.72123088
  338.67  2.65786  10.8701765
  180.776  30.5847  7.02079923
  4.89702 -14.7137  8.669664
  85.1412 -0.891516  7.6535788
  123.237  8.44638  7.92018994
  264.299 -2.93091  6.15819527
  123.973  1.16459  10.0604737
  141.243 -0.509526  14.2921695
  280.833 -1.53435  9.35441075
  355.021  0.123301  10.3540303
  68.8796 -5.04276  9.51366349
  187.191  1.30288  12.0872928
  7.68582  1.17047  11.2996333
  342.194  7.02598  9.99384882
  281.363 -6.70842  6.13997306
  209.339  1.02386  13.2039088
  251.294  5.53856  8.18166209
  34.1465  4.72603  7.83115769
  192.133  67.9585  4.24555254
  142.322 -1.87292  14.0536183
  216.561 -0.326697  14.1304941
  300.106 -3.84879  8.8708789
  313.827  10.2606  8.1052231
  121.632 -0.917036  8.98832049
  131.476  3.00808  10.1357647
  181.125 -5.01251  10.8442403
  304.744 -3.07987  11.3279252
  192.661 -8.17512  8.85342193
  278.631  1.26637  4.32347633
  289.293  20.2763  7.77172626
  342.715 -0.651102  10.5959032
  1.17152  0.862926  13.2491324
  77.8444  2.38869  8.05999743
  151.95  1.86649  10.623803
  246.352  7.28234  4.07551408
  220.201  1.25864  10.6362942
  45.6697 -18.2928  7.52928832
  109.737  8.48557  10.2732002
  298.6  5.02545  9.2696851
  310.003  2.24641  10.2746555
  192.925 -9.28381  9.99203788
  150.399 -2.34482  10.6019889
  172.132 -0.0806883  12.053289
  116.523  0.379493  10.3192314
  227.697  4.05395  10.9080147
  317.767  10.7244  6.11368046
